"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","0.0012359731661003757","7408","6416","false","6416"
"0.0","0.0016585817172792702","6742","2318","false","2318"
"0.0","3.993373481917222E-4","11247","84665","false","84665"
"0.0","0.0013867965201462356","7122","88","false","88"
"0.0","0.013518434729089788","334","90","true","90"
"0.0","0.004665777740730607","3318","2339","false","2339"
"0.0","0.0032378989428491056","5542","2624","false","2624"
"0.0","0.012236922668656083","418","5371","true","5371"
"0.0","0.010714090086753617","608","6118","true","6118"
"0.0","0.028913039980826873","159","6774","true","6774"
"0.0","0.006368898626907168","2171","375","false","375"
"0.0","0.0015020093256110753","6922","23163","false","23163"
"0.0","9.965684339861896E-4","8074","377","false","377"
"0.0","0.0028025510373805794","5902","23647","false","23647"
"0.0","0.002702793612781065","5955","27236","false","27236"
"0.0","0.0020285596744155938","6467","54464","false","54464"
"0.0","0.00630057656289663","2215","226","false","226"
"0.0","0.00960379922228145","834","351","true","351"
"0.0","0.004443546322272765","3655","10513","false","10513"
"0.0","7.741686199168544E-4","8897","333","false","333"
"0.0","0.006285273899255124","2225","1600","false","1600"
"0.0","0.0048711824764081655","3033","10370","false","10370"
"0.0","0.005075523731186086","2861","7020","false","7020"
"0.0","0.012946473364934817","370","2033","true","2033"
"0.0","0.0063580499046185955","2176","338","false","338"
"0.0","0.001616256476917957","6792","4547","false","4547"
"0.0","0.01090887991619786","583","409","true","409"
"0.0","0.008194224735914465","1253","5900","true","5900"
"0.0","0.0016125854125568408","6797","1436","false","1436"
"0.0","0.019624347199996093","183","2885","true","2885"
"0.0","0.0024365746797014483","6179","7916","false","7916"
"0.0","9.827122530847662E-4","8108","27257","false","27257"
"0.0","0.0015834375038731431","6829","4677","false","4677"
"0.0","4.743089092482774E-4","10661","6521","false","6521"
"0.0","0.006146945054115316","2292","22950","false","22950"
"0.0","0.008302182288917057","1219","602","true","602"
"0.0","0.004853480966184386","3056","580","false","580"
"0.0","1.992343451740924E-4","13664","153","false","153"
"0.0","0.007212933000513301","1677","10755","true","10755"
"0.0","0.007096390282508715","1750","672","true","672"
"0.0","7.286241195349211E-4","9103","466","false","466"
"0.0","0.005040862703832681","2884","4436","false","4436"
"0.0","0.002399132876990419","6209","2956","false","2956"
"0.0","8.014318319620005E-4","8793","421","false","421"
"0.0","2.672154959229097E-4","12688","1013","false","1013"
"0.0","0.001023090373111252","7973","5092","false","5092"
"0.0","7.119198166739615E-4","9173","775","false","775"
"0.0","0.0038564808912578503","4660","5664","false","5664"
"0.0","0.0021813903147589664","6370","823","false","823"
"0.0","0.004476750242343153","3607","825","false","825"
"0.0","0.004692000967776231","3276","7273","false","7273"
"0.0","0.0014406473047776963","7026","3708","false","3708"
"0.0","4.8363067289064726E-4","10575","767","false","767"
"0.0","0.001370490501390884","7147","9223","false","9223"
"0.0","0.011390843308344618","503","1499","true","1499"
"0.0","0.010393935379698623","655","5925","true","5925"
