"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","0.0012325396606907158","7572","6416","false","6416"
"0.0","0.002888506888996745","5936","2318","false","2318"
"0.0","4.2269723352329405E-4","11124","84665","false","84665"
"0.0","0.004522352342152866","3679","88","false","88"
"0.0","0.013586589181744643","320","90","true","90"
"0.0","0.004726230366777385","3320","2339","false","2339"
"0.0","0.003338903054551586","5503","2624","false","2624"
"0.0","0.010350107032079265","671","5371","true","5371"
"0.0","0.009519036186133714","822","6118","true","6118"
"0.0","0.020925635570764968","173","6774","true","6774"
"0.0","0.005498999161675621","2702","375","false","375"
"0.0","0.0014256889183943359","7201","23163","false","23163"
"0.0","0.001083023843852227","7964","377","false","377"
"0.0","0.0027343311905265177","6035","23647","false","23647"
"0.0","0.00421794636920398","4190","27236","false","27236"
"0.0","0.002188404721637043","6486","54464","false","54464"
"0.0","0.007628612924106437","1467","226","true","226"
"0.0","0.009879828499436968","754","351","true","351"
"0.0","0.004401178780085206","3902","10513","false","10513"
"0.0","7.626060420536715E-4","9075","333","false","333"
"0.0","0.0063392575107199395","2241","1600","false","1600"
"0.0","0.004863240865305977","3118","10370","false","10370"
"0.0","0.005159080609611646","2867","7020","false","7020"
"0.0","0.011330714669259749","521","2033","true","2033"
"0.0","0.00637184050855699","2224","338","false","338"
"0.0","0.0016140628455159176","6951","4547","false","4547"
"0.0","0.01106634193440122","564","409","true","409"
"0.0","0.008160752904423155","1264","5900","true","5900"
"0.0","0.0016454203817055201","6918","1436","false","1436"
"0.0","0.02001855126228751","177","2885","true","2885"
"0.0","0.002851956512962001","5959","7916","false","7916"
"0.0","0.001114044852668896","7886","27257","false","27257"
"0.0","0.0016691944970910022","6889","4677","false","4677"
"0.0","4.7380124616170537E-4","10713","6521","false","6521"
"0.0","0.004822590968903327","3168","22950","false","22950"
"0.0","0.008246626396690495","1231","602","true","602"
"0.0","0.005014004005725452","2967","580","false","580"
"0.0","1.8898270716213015E-4","13876","153","false","153"
"0.0","0.0013149744387581008","7411","10755","false","10755"
"0.0","0.009268095237564201","889","672","true","672"
"0.0","7.831812642670242E-4","8990","466","false","466"
"0.0","0.0051525772161656","2872","4436","false","4436"
"0.0","0.002527953623101848","6203","2956","false","2956"
"0.0","7.411879494750748E-4","9170","421","false","421"
"0.0","2.0401207489261357E-4","13628","1013","false","1013"
"0.0","0.0010466922198534988","8074","5092","false","5092"
"0.0","7.224913979532452E-4","9240","775","false","775"
"0.0","0.003811732215834781","4868","5664","false","5664"
"0.0","0.0022338737475809754","6460","823","false","823"
"0.0","4.796131185474111E-4","10668","825","false","825"
"0.0","0.005863649358644324","2510","7273","false","7273"
"0.0","0.0013971411777360658","7252","3708","false","3708"
"0.0","4.8335362119740103E-4","10637","767","false","767"
"0.0","0.001324712162497657","7388","9223","false","9223"
"0.0","0.011383643066279361","511","1499","true","1499"
"0.0","0.010486600690768979","651","5925","true","5925"
"0.0","0.006333639881843052","2247","1523","false","1523"
"0.0","0.004093459538136347","4402","7251","false","7251"
"0.0","0.008870534173877166","1005","1026","true","1026"
"0.0","0.001422556627230205","7207","4998","false","4998"
"0.0","0.007594404185106611","1486","4171","true","4171"
"0.0","0.00685715053284567","1926","5000","true","5000"
"0.0","0.010935701106168132","588","4174","true","4174"
"0.0","0.0035650080668469366","5227","8317","false","8317"
"0.0","0.0037817672177533207","4914","4999","false","4999"
"0.0","5.629382047794448E-4","10137","10926","false","10926"
"0.0","0.004995596139277209","2979","10270","false","10270"
"0.0","0.006339717990940838","2240","6117","false","6117"
"0.0","0.005534572078292513","2683","6119","false","6119"
"0.0","0.0037288448845176326","4987","5001","false","5001"
"0.0","0.009124223771439679","926","4172","true","4172"
"0.0","0.01088476766833587","598","7534","true","7534"
"0.0","0.0027439239699493427","6029","993","false","993"
"0.0","0.004526295249809152","3671","81704","false","81704"
"0.0","0.010313598218797635","677","998","true","998"
"0.0","0.0037294738535673826","4985","9322","false","9322"
"0.0","0.004336827980966959","4014","1033","false","1033"
"0.0","0.007775206832160853","1402","1017","true","1017"
"0.0","0.0018791684282753703","6730","5932","false","5932"
"0.0","0.004031374313515517","4498","5933","false","5933"
"0.0","0.008403929824137178","1167","9464","true","9464"
"0.0","0.007709531099571119","1427","1059","true","1059"
"0.0","0.010335617170104084","672","1213","true","1213"
"0.0","0.012854954635407348","368","9146","true","9146"
"1.0","0.795722962005428","82","3486","true","3486"
"0.0","0.015181455837480802","264","1277","true","1277"
"0.0","0.013112720896191888","353","7295","true","7295"
"0.0","0.008499973276263093","1125","1386","true","1386"
"0.0","0.009460775536614225","835","4088","true","4088"
"0.0","0.00728506845906774","1640","4089","true","4089"
"0.0","0.009827664813152143","759","896","true","896"
"0.0","0.0017503232516497002","6817","27335","false","27335"
"0.0","0.004044650638357649","4476","10928","false","10928"
"0.0","0.002662368639860242","6100","891","false","891"
"0.0","0.006866075790882673","1924","5479","true","5479"
"0.0","0.005700462811420983","2595","819","false","819"
"0.0","0.00824042726217659","1235","1445","true","1445"
"0.0","0.008561063849001791","1104","3643","true","3643"
"0.0","0.0101190882441703","708","3480","true","3480"
"0.0","0.002832026394716801","5976","1634","false","1634"
"0.0","0.012984513363394035","358","1956","true","1956"
"0.0","5.967538420329654E-4","9912","6493","false","6493"
"0.0","0.012476839628318264","404","405","true","405"
"0.0","2.105526301928077E-4","13543","6492","false","6492"
"0.0","1.1528805996180212E-4","15309","266743","false","266743"
"0.0","4.4068086311517757E-4","10976","1839","false","1839"
"0.0","0.008826323303324028","1017","7704","true","7704"
"0.0","0.007252085991857806","1657","5111","true","5111"
"0.0","0.004221974369022709","4185","1647","false","1647"
"0.0","0.004892114134228731","3084","11073","false","11073"
"0.0","0.0055197205856834086","2691","7155","false","7155"
"0.0","0.008352623717019409","1192","2316","true","2316"
"0.0","5.101944318608949E-4","10447","1814","false","1814"
"0.0","0.0013737090995616032","7301","27258","false","27258"
"0.0","0.003701395109433769","5034","6635","false","6635"
"0.0","0.0033598750857212318","5481","25804","false","25804"
"0.0","8.216432151997715E-4","8831","23658","false","23658"
"0.0","0.005075100129882549","2916","1958","false","1958"
"0.0","0.017809006091235112","208","1387","true","1387"
"0.0","0.010654582534035464","627","4926","true","4926"
"0.0","0.0015399251122258748","7048","2035","false","2035"
"0.0","0.0038676565767260173","4783","54512","false","54512"
"0.0","0.011704342625993177","475","1915","true","1915"
"0.0","0.00480643310161138","3193","5335","false","5335"
"0.0","0.004985032067023082","2986","3895","false","3895"
"0.0","0.005949714189693328","2459","1936","false","1936"
"0.0","0.011338512311955772","518","3791","true","3791"
"0.0","0.005511615282488026","2697","308","false","308"
"0.0","4.898190741751045E-4","10580","133522","false","133522"
"0.0","0.006555441650388275","2120","2099","false","2099"
"0.0","0.012497412408188444","399","6597","true","6597"
"0.0","0.004611153353784275","3525","79039","false","79039"
"0.0","0.001486713561658803","7130","30836","false","30836"
"0.0","0.010357702299834815","669","2260","true","2260"
"0.0","0.0013827955940559269","7285","2224","false","2224"
"0.0","0.014969108532872252","270","7040","true","7040"
"0.0","0.008813992311447302","1019","7341","true","7341"
"0.0","0.009438993271628225","840","355","true","355"
"0.0","9.331029539006581E-4","8423","51678","false","51678"
"0.0","0.005779240307762954","2557","2512","false","2512"
"0.0","0.009093037975218704","938","2243","true","2243"
"0.0","0.010265596580885402","686","3688","true","3688"
"0.0","0.009178727729526362","914","10817","true","10817"
"0.0","2.4012916927665466E-4","13128","2566","false","2566"
"0.0","0.0015186808489535898","7083","11337","false","11337"
"0.0","0.010545774119646932","645","2810","true","2810"
"0.0","0.01047063829536431","652","2908","true","2908"
"0.0","0.009768027399049951","770","7041","true","7041"
"0.0","0.006426283936306882","2195","11319","false","11319"
"0.0","6.621165377906376E-5","16672","2645","false","2645"
"0.0","9.032444460651436E-4","8534","5208","false","5208"
"0.0","0.010453744720172378","654","3309","true","3309"
"0.0","8.881995975332597E-4","8604","1801","false","1801"
"0.0","1.5616433500797815E-4","14462","6514","false","6514"
"0.0","0.0072672850456096845","1650","3838","true","3838"
"0.0","0.004276924778066984","4104","6517","false","6517"
"0.0","0.00380496140498028","4884","1616","false","1616"
"0.0","2.6063940604712166E-4","12838","2898","false","2898"
"0.0","0.005923524248232717","2475","6386","false","6386"
"0.0","0.004873336286583901","3100","9463","false","9463"
"0.0","1.3966671726472866E-4","14775","2897","false","2897"
"0.0","0.008503783205040642","1121","904","true","904"
"0.0","0.008115796714050362","1276","2896","true","2896"
"0.0","4.31086330098385E-4","11057","10287","false","10287"
"0.0","0.008417121259748138","1164","2781","true","2781"
"0.0","9.651860781175953E-4","8318","2775","false","2775"
"0.0","0.008397207590533244","1170","2771","true","2771"
"0.0","0.007678742642956441","1442","2773","true","2773"
"0.0","9.093839968121772E-4","8512","3298","false","3298"
"0.0","0.008250384677521766","1227","7329","true","7329"
"0.0","0.0011560938018790976","7756","3984","false","3984"
"0.0","0.009772303727034191","767","3084","true","3084"
"0.0","5.3761377639784775E-5","17105","2252","false","2252"
"0.0","0.0021983756629684334","6482","3339","false","3339"
"0.0","0.006893746223379797","1906","10459","true","10459"
