"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","0.01074781145403945","584","7704","true","7704"
"0.0","0.00716236607619989","1618","5111","true","5111"
"0.0","0.004154011207628205","4036","1647","false","1647"
"0.0","0.0013440226766154777","7083","11073","false","11073"
"0.0","0.005340345149207789","2603","7155","false","7155"
"0.0","0.007533476841436441","1420","2316","true","2316"
"0.0","5.307008215632539E-4","10120","1814","false","1814"
"0.0","0.0013266530857601096","7111","27258","false","27258"
"0.0","0.0032351745342777106","5432","6635","false","6635"
"0.0","0.00333276394237966","5294","25804","false","25804"
"0.0","7.650636939546835E-4","8830","23658","false","23658"
"0.0","0.0050615823014760935","2748","1958","false","1958"
"0.0","0.0174386166678315","215","1387","true","1387"
"0.0","0.010528085833243482","609","4926","true","4926"
"0.0","0.002930654929677332","5716","2035","false","2035"
"0.0","0.0016712518380481896","6630","54512","false","54512"
"0.0","0.009666742242432138","752","1915","true","1915"
"0.0","0.004742174165026616","3086","5335","false","5335"
"0.0","0.004137199021444874","4069","3895","false","3895"
"0.0","0.005761932041105482","2421","1936","false","1936"
"0.0","0.011359930931262852","483","3791","true","3791"
"0.0","0.00897826877045689","913","308","true","308"
"0.0","4.2101236422296165E-4","10968","133522","false","133522"
"0.0","0.006192376738025484","2183","2099","false","2099"
"0.0","0.014219229446847908","294","6597","true","6597"
"0.0","0.004370495657965825","3699","79039","false","79039"
"0.0","0.0013778418231371254","7016","30836","false","30836"
"0.0","0.012070327743661522","411","2260","true","2260"
"0.0","0.001307598425462608","7150","2224","false","2224"
"0.0","0.013551922209513609","325","7040","true","7040"
"0.0","0.008592079474673907","1033","7341","true","7341"
"0.0","0.007798742439605746","1320","355","true","355"
"0.0","9.280230248431615E-4","8177","51678","false","51678"
"0.0","0.0037868419423125925","4671","2512","false","2512"
"0.0","0.009165581533330257","869","2243","true","2243"
"0.0","0.019157023755444404","190","3688","true","3688"
"0.0","0.009214858183238759","855","10817","true","10817"
"0.0","2.169617953628501E-4","13335","2566","false","2566"
"0.0","0.0015375827542018757","6782","11337","false","11337"
"0.0","0.009167975900836853","868","2810","true","2810"
"0.0","0.009598811548143913","765","2908","true","2908"
"0.0","0.00974798320522462","733","7041","true","7041"
"0.0","0.006407974319761236","2072","11319","false","11319"
"0.0","7.460263587081634E-5","16345","2645","false","2645"
"0.0","9.223001778269459E-4","8196","5208","false","5208"
"0.0","0.010007924999526964","670","3309","true","3309"
"0.0","8.556342564571017E-4","8441","1801","false","1801"
"0.0","1.673349071451569E-4","14161","6514","false","6514"
"0.0","0.0076695801731185495","1368","3838","true","3838"
"0.0","0.004205919382075058","3950","6517","false","6517"
"0.0","0.003617933774231577","4934","1616","false","1616"
"0.0","2.723429227144992E-4","12578","2898","false","2898"
"0.0","0.0051244900495421835","2712","6386","false","6386"
"0.0","0.006758470403912183","1857","9463","true","9463"
"0.0","1.4583025645682483E-4","14545","2897","false","2897"
"0.0","0.011276102058597696","500","904","true","904"
"0.0","0.005879623653324638","2357","2896","false","2896"
"0.0","4.270163638379349E-4","10919","10287","false","10287"
"0.0","0.004472754918105795","3511","2781","false","2781"
"0.0","9.162687902643373E-4","8223","2775","false","2775"
"0.0","0.008288109013592927","1150","2771","true","2771"
"0.0","0.008561388856636135","1047","2773","true","2773"
"0.0","8.915008327496778E-4","8316","3298","false","3298"
"0.0","0.007516804939043717","1429","7329","true","7329"
"0.0","0.0011780043289656473","7387","3984","false","3984"
"0.0","0.00973646156670587","736","3084","true","3084"
"0.0","6.0011364320196466E-5","16817","2252","false","2252"
"0.0","0.0010974060993936927","7599","3339","false","3339"
"0.0","0.005146991772304236","2695","10459","false","10459"
"0.0","0.0012758339073301367","7203","8974","false","8974"
"0.0","5.16682269242459E-5","17116","2826","false","2826"
"0.0","0.004925080503029667","2850","708","false","708"
"0.0","0.0053923532833628236","2572","3646","false","3646"
"0.0","0.005485784768046739","2537","23193","false","23193"
"0.0","0.009016663679992083","899","3178","true","3178"
"0.0","0.007663847990925989","1371","5684","true","5684"
"0.0","0.0068256249079759","1832","4670","true","4670"
"0.0","0.008474961800651255","1077","4123","true","4123"
"0.0","0.0014038160024308782","6985","6747","false","6747"
"0.0","0.0022489536053002775","6192","11218","false","11218"
"0.0","0.006009473968584837","2283","9898","false","9898"
"0.0","0.00966396481801014","754","10989","true","10989"
"0.0","0.0021425304237545203","6272","29894","false","29894"
"0.0","0.004083626339882649","4161","3275","false","3275"
"0.0","0.005123775326089324","2714","5859","false","5859"
"0.0","0.004521916077222737","3421","8100","false","8100"
"0.0","0.014834173111558215","278","7917","true","7917"
"0.0","0.004885970332982514","2877","3064","false","3064"
"0.0","0.004324849503645605","3771","29072","false","29072"
"0.0","0.0012387027337541728","7277","9001","false","9001"
"0.0","0.007858772230947433","1293","23390","true","23390"
"0.0","0.004753284881859951","3070","25764","false","25764"
"0.0","0.00396358553481341","4362","4209","false","4209"
"0.0","0.013201417086445549","343","10971","true","10971"
"0.0","0.005714997212735778","2439","6929","false","6929"
"0.0","6.286924948817078E-4","9515","3399","false","3399"
"0.0","0.007673865229925493","1364","3667","true","3667"
"0.0","0.012656211112492774","370","7531","true","7531"
"0.0","0.020628985326112962","178","8651","true","8651"
"1.0","0.3046879103871989","149","5747","true","5747"
"0.0","0.00690527458928222","1778","5599","true","5599"
"0.0","3.8509523883357256E-4","11294","3552","false","3552"
"0.0","0.008167671073041002","1186","4692","true","4692"
"0.0","0.01744051872136569","214","3717","true","3717"
"0.0","0.01142856043264242","474","10419","true","10419"
"0.0","0.004158959377424418","4025","705","false","705"
"0.0","0.005607795219856224","2494","3856","false","3856"
"0.0","0.0032871835654782254","5363","3875","false","3875"
"0.0","0.02712436894680741","160","867","true","867"
"0.0","0.004410973034709779","3634","10049","false","10049"
"0.0","0.006995322863873834","1725","4000","true","4000"
"0.0","0.006317576162819018","2117","4001","false","4001"
"0.0","0.0017229940590550148","6586","6720","false","6720"
"0.0","2.6932427612889263E-4","12613","26502","false","26502"
"0.0","0.0033807372514207783","5240","4301","false","4301"
"0.0","0.0028631465974235572","5757","613","false","613"
"0.0","0.00369342291127134","4825","149428","false","149428"
"0.0","0.010885717312501236","567","596","true","596"
"0.0","8.625468847569203E-4","8420","663","false","663"
"0.0","0.005782406331223265","2403","6606","false","6606"
"0.0","0.008309125542871797","1141","7159","true","7159"
"0.0","0.009119246961828767","876","57142","true","57142"
"0.0","0.008420145332068111","1095","8678","true","8678"
"0.0","0.01923292537580637","189","4790","true","4790"
"0.0","3.2440813443482264E-4","11926","4066","false","4066"
"0.0","0.001054255397025605","7727","8631","false","8631"
"0.0","0.0053227498483708075","2611","5788","false","5788"
"1.0","0.6923428379328203","105","240","true","240"
"0.0","0.00835339269580581","1125","23406","true","23406"
"0.0","0.0219947233341495","170","7409","true","7409"
"0.0","0.008489068707076275","1073","2547","true","2547"
"0.0","0.017103700404173604","219","4689","true","4689"
"0.0","0.009717263281158517","739","7520","true","7520"
"0.0","0.0048276927469240866","2962","4361","false","4361"
"0.0","0.004562148630478183","3352","23468","false","23468"
"0.0","0.002194617815169121","6232","51588","false","51588"
"0.0","0.0012328305255734312","7286","51176","false","51176"
"0.0","8.860730340993565E-4","8332","4286","false","4286"
"0.0","8.098222970108581E-5","16146","79947","false","79947"
"0.0","6.479220220215389E-4","9397","4015","false","4015"
"0.0","0.004868387920678369","2898","4904","false","4904"
"0.0","0.002322778805812689","6141","8683","false","8683"
"0.0","5.0608948268814356E-5","17144","26033","false","26033"
"0.0","1.9018391590118125E-4","13777","4160","false","4160"
